Advertiser ID,Advertiser,Insertion Order ID,Insertion Order,Line Item ID,Line Item,Partner ID,Partner,Cookie Reach: Impression Reach
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55092490,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tdv_usecase2showpagevisitors,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,1026
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55092918,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tdv_usecase2showpagevisitors-oldCreative,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,719
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55792975,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_static_other_ala_usecase2showpagevisitors-nativeAd,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,773
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55806586,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_froz_usecase2showpagevisitors-mmr,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,1
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55806588,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_multipleshows_usecase2showpagevisitors-mmr,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,12
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55806595,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tlk_usecase2showpagevisitors-mmr,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,13
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55809308,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_static_other_bmg_usecase2showpagevisitors-nativeAd,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,151
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55823499,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_static_other_wic_usecase2showpagevisitors-nativeAd,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,511
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55827713,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_ala_usecase2showpagevisitors-mmr,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,7
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55827718,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_static_other_tdv_usecase2showpagevisitors-nativeAd,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,630
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55828892,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_static_other_froz_usecase2showpagevisitors-nativeAd,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,1692
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55828969,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_static_other_tlk_usecase2showpagevisitors-nativeAd,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,1466
705159561,Stage Entertainment_Germany,21971242,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2showpagevisitors,55829183,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_static_other_tin_usecase2showpagevisitors-nativeAd,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,489
705159561,Stage Entertainment_Germany,21971243,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2cartabandoners,54856086,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_multipleshows_usecase2cartabandoners,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,7206
705159561,Stage Entertainment_Germany,21971243,de_2021-7_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_usecase2cartabandoners,55828482,de_2021-8_restart_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_multipleshows_usecase2cartabandoners-mmr,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,5502
705159561,Stage Entertainment_Germany,22061360,de_2021-7_restart_ps_multipleshows_national_multiaudience_auction_cps_multiplacement_interest_mi_multipleshows_usecase1googleinmarketaudience,55030058,de_2021-7_restart_ps_multipleshows_national_multiaudience_auction_cps_multiplacement_interest_mi_dynamic-image_h5_multipleshows_usecase1googleinmarketaudience,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,60209
705159561,Stage Entertainment_Germany,22061360,de_2021-7_restart_ps_multipleshows_national_multiaudience_auction_cps_multiplacement_interest_mi_multipleshows_usecase1googleinmarketaudience,55828118,de_2021-8_restart_ps_multipleshows_national_multiaudience_auction_cps_multiplacement_interest_mi_dynamic-image_h5_multipleshows_usecase1googleinmarketaudience-mmr,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,310859
705159561,Stage Entertainment_Germany,26141358,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_showpagevisitor,15893637297,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_bmg_01-01-prog-showpagevisitor---ADB-BMG,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,765961
705159561,Stage Entertainment_Germany,26141358,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_showpagevisitor,15897509404,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_ala_01-02-prog-showpagevisitor---ADB-ALA,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,566538
705159561,Stage Entertainment_Germany,26141358,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_showpagevisitor,15939767229,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_froz_01-06-prog-showpagevisitor---ADB-FROZ,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,562547
705159561,Stage Entertainment_Germany,26141358,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_showpagevisitor,15944249434,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_tlk_01-04-prog-showpagevisitor---ADB-TLK,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,702983
705159561,Stage Entertainment_Germany,26141358,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_showpagevisitor,15944286613,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_tin_01-05-prog-showpagevisitor---ADB-TIN,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,445964
705159561,Stage Entertainment_Germany,26141358,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_showpagevisitor,15949047542,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_tdv_01-03-prog-showpagevisitor---ADB-TDV,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,579993
705159561,Stage Entertainment_Germany,26141358,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_showpagevisitor,15949069913,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_wic_01-07-prog-showpagevisitor---ADB-WIC,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,462157
705159561,Stage Entertainment_Germany,26141360,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_inMarket,15897510922,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_ala_02-02-prog-inMarket---ADB-ALA,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,296828
705159561,Stage Entertainment_Germany,26141360,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_inMarket,15897511096,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_bmg_02-01-prog-inMarket---ADB-BMG,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,969214
705159561,Stage Entertainment_Germany,26141360,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_inMarket,15939828462,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_tin_02-05-prog-inMarket---ADB-TIN,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,895004
705159561,Stage Entertainment_Germany,26141360,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_inMarket,15939828651,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_tdv_02-03-prog-inMarket---ADB-TDV,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,422289
705159561,Stage Entertainment_Germany,26141360,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_inMarket,15944364904,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_tlk_02-04-prog-inMarket---ADB-TLK,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,358723
705159561,Stage Entertainment_Germany,26141360,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_inMarket,15949147907,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_froz_02-06-prog-inMarket---ADB-FROZ,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,879386
705159561,Stage Entertainment_Germany,26141360,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_multipleshows_inMarket,15949148135,de_2022-1_aon_ps_multipleshows_national_multiaudience_auction_cpc_multiplacement_Prospecting_mi_dynamic-image_h5_wic_02-07-prog-inMarket---ADB-WIC,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,397626
705159561,Stage Entertainment_Germany,26177872,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_cartabandoners,15937061444,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_ala_03-02-prog-cartabandoners---ADB-ALA,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,15724
705159561,Stage Entertainment_Germany,26177872,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_cartabandoners,15937063829,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_bmg_03-01-prog-cartabandoners---ADB-BMG,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,15837
705159561,Stage Entertainment_Germany,26177872,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_cartabandoners,15940022049,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_froz_03-06-prog-cartabandoners---ADB-FROZ,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,17670
705159561,Stage Entertainment_Germany,26177872,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_cartabandoners,15940023012,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_wic_03-07-prog-cartabandoners---ADB-WIC,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,14925
705159561,Stage Entertainment_Germany,26177872,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_cartabandoners,15944569864,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tdv_03-03-prog-cartabandoners---ADB-TDV,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,16481
705159561,Stage Entertainment_Germany,26177872,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_cartabandoners,15944576338,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tlk_03-04-prog-cartabandoners---ADB-TLK,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,17823
705159561,Stage Entertainment_Germany,26177872,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_cartabandoners,15949325945,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tin_03-05-prog-cartabandoners---ADB-TIN,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,16709
705159561,Stage Entertainment_Germany,26177873,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_homepagevisitor,15932213935,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_bmg_04-01-prog-homepagevisitor---ADB-BMG,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,44330
705159561,Stage Entertainment_Germany,26177873,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_homepagevisitor,15937063850,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tlk_04-04-prog-homepagevisitor---ADB-TLK,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,5315
705159561,Stage Entertainment_Germany,26177873,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_homepagevisitor,15940083501,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tin_04-05-prog-homepagevisitor---ADB-TIN,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,5024
705159561,Stage Entertainment_Germany,26177873,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_homepagevisitor,15944655484,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_ala_04-02-prog-homepagevisitor---ADB-ALA,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,46584
705159561,Stage Entertainment_Germany,26177873,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_homepagevisitor,15949409195,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_wic_04-07-prog-homepagevisitor---ADB-WIC,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,43706
705159561,Stage Entertainment_Germany,26177873,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_homepagevisitor,15949412561,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tdv_04-03-prog-homepagevisitor---ADB-TDV,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,42284
705159561,Stage Entertainment_Germany,26177873,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_homepagevisitor,15949412630,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_froz_04-06-prog-homepagevisitor---ADB-FROZ,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,4987
705159561,Stage Entertainment_Germany,26177874,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_showpagevisitor,15927839022,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_froz_05-06-prog-showpagevisitor---ADB-FROZ,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,53447
705159561,Stage Entertainment_Germany,26177874,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_showpagevisitor,15927842604,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_ala_05-02-prog-showpagevisitor---ADB-ALA,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,11394
705159561,Stage Entertainment_Germany,26177874,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_showpagevisitor,15927853596,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tin_05-05-prog-showpagevisitor---ADB-TIN,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,9366
705159561,Stage Entertainment_Germany,26177874,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_showpagevisitor,15932212762,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tdv_05-03-prog-showpagevisitor---ADB-TDV,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,21942
705159561,Stage Entertainment_Germany,26177874,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_showpagevisitor,15932213656,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_bmg_05-01-prog-showpagevisitor---ADB-BMG,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,9292
705159561,Stage Entertainment_Germany,26177874,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_showpagevisitor,15932217541,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_tlk_05-04-prog-showpagevisitor---ADB-TLK,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,36938
705159561,Stage Entertainment_Germany,26177874,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_multipleshows_showpagevisitor,15937067945,de_2022-1_aon_rt_multipleshows_national_multiaudience_auction_cps_multiplacement_retargeting_mi_dynamic-image_h5_wic_05-07-prog-showpagevisitor---ADB-WIC,694186226,TP - Stage Entertainment - DQ&A - DV360 - DE,23112

Report Time:,2022/02/24 09:14 GMT
Date Range:,2021/12/31 to 2022/01/31
Group By:,Advertiser ID
Group By:,Advertiser
Group By:,Insertion Order ID
Group By:,Insertion Order
Group By:,Line Item ID
Group By:,Line Item
Group By:,Partner ID
Group By:,Partner
MRC Accredited Metrics,Active View metrics are accredited only when Measurement Source = Measured
"Reporting numbers from the previous month are finalized (for billing purposes) on the first of each month, unless communicated otherwise. Some numbers in reports may fluctuate for up to seven days before matching billing numbers."
Filter by Advertiser ID:,705159561
Filter by Partner ID:,694186226
